"annotation_id","annotator","answer","created_at","id","instruction_and_answer","lead_time","question","question_and_answer","question_number","sentiment","task","updated_at"
485,"1","C.","2024-05-15T10:56:27.001850Z",485,"Given the premise provided, is the hypothesis: A. entailment or B. neutral or C. contradiction ? 
 Answer: 

C.",2.744,"Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Ian is the only child of Mike."". Hypothesis: ""Mike has exactly 5 child."". Given the premise provided, is the hypothesis: A. entailment or B. neutral or C. contradiction ? 
 Answer: ","Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Ian is the only child of Mike."". Hypothesis: ""Mike has exactly 5 child."". Given the premise provided, is the hypothesis: A. entailment or B. neutral or C. contradiction ? 
 Answer: 

C.",34,"C","numerical-14","2024-05-15T10:56:27.001880Z"
486,"1","C.","2024-05-15T10:56:29.907909Z",486,"Given the premise provided, is the hypothesis: A. neutral or B. entailment or C. contradiction ? 
 Answer: 

C.",2.155,"Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Nancy is the only child of Stephanie."". Hypothesis: ""Stephanie has exactly 4 child."". Given the premise provided, is the hypothesis: A. neutral or B. entailment or C. contradiction ? 
 Answer: ","Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Nancy is the only child of Stephanie."". Hypothesis: ""Stephanie has exactly 4 child."". Given the premise provided, is the hypothesis: A. neutral or B. entailment or C. contradiction ? 
 Answer: 

C.",35,"C","numerical-14","2024-05-15T10:56:29.908003Z"
487,"1","B.","2024-05-15T10:56:33.152530Z",487,"Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ? 
 Answer: 

B.",2.079,"Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Ken is the only child of Jean."". Hypothesis: ""Jean has exactly 4 child."". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ? 
 Answer: ","Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Ken is the only child of Jean."". Hypothesis: ""Jean has exactly 4 child."". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ? 
 Answer: 

B.",36,"B","numerical-14","2024-05-15T10:56:33.152563Z"
488,"1","C.","2024-05-15T10:56:35.986511Z",488,"Given the premise provided, is the hypothesis: A. entailment or B. neutral or C. contradiction ? 
 Answer: 

C.",2.163,"Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Tom is the only child of Philip."". Hypothesis: ""Philip has exactly 0 child."". Given the premise provided, is the hypothesis: A. entailment or B. neutral or C. contradiction ? 
 Answer: ","Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Tom is the only child of Philip."". Hypothesis: ""Philip has exactly 0 child."". Given the premise provided, is the hypothesis: A. entailment or B. neutral or C. contradiction ? 
 Answer: 

C.",37,"C","numerical-14","2024-05-15T10:56:35.986543Z"
489,"1","B.","2024-05-15T10:56:38.803611Z",489,"Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ? 
 Answer: 

B.",2.219,"Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Nick is the only child of Ian."". Hypothesis: ""Ian has exactly 5 child."". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ? 
 Answer: ","Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Nick is the only child of Ian."". Hypothesis: ""Ian has exactly 5 child."". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ? 
 Answer: 

B.",38,"B","numerical-14","2024-05-15T10:56:38.803640Z"
490,"1","C.","2024-05-15T10:56:56.380777Z",490,"Given the premise provided, is the hypothesis: A. entailment or B. neutral or C. contradiction ? 
 Answer: 

C.",16.985,"Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Bob is the only child of Margaret."". Hypothesis: ""Margaret has exactly 0 child."". Given the premise provided, is the hypothesis: A. entailment or B. neutral or C. contradiction ? 
 Answer: ","Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Bob is the only child of Margaret."". Hypothesis: ""Margaret has exactly 0 child."". Given the premise provided, is the hypothesis: A. entailment or B. neutral or C. contradiction ? 
 Answer: 

C.",39,"C","numerical-14","2024-05-15T10:56:56.380923Z"
491,"1","B.","2024-05-15T10:56:59.466063Z",491,"Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ? 
 Answer: 

B.",2.502,"Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Ron is the only child of George."". Hypothesis: ""George has exactly 5 child."". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ? 
 Answer: ","Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Ron is the only child of George."". Hypothesis: ""George has exactly 5 child."". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ? 
 Answer: 

B.",40,"B","numerical-14","2024-05-15T10:56:59.466113Z"
492,"1","C.","2024-05-15T10:57:02.905575Z",492,"Given the premise provided, is the hypothesis: A. contradiction or B. neutral or C. entailment ? 
 Answer: 

C.",2.724,"Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Donald is the only child of Susan."". Hypothesis: ""Susan has exactly 2 child."". Given the premise provided, is the hypothesis: A. contradiction or B. neutral or C. entailment ? 
 Answer: ","Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Donald is the only child of Susan."". Hypothesis: ""Susan has exactly 2 child."". Given the premise provided, is the hypothesis: A. contradiction or B. neutral or C. entailment ? 
 Answer: 

C.",41,"C","numerical-14","2024-05-15T10:57:02.905605Z"
493,"1","C.","2024-05-15T10:57:05.716829Z",493,"Given the premise provided, is the hypothesis: A. entailment or B. neutral or C. contradiction ? 
 Answer: 

C.",2.107,"Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Jonathan is the only child of Ed."". Hypothesis: ""Ed has exactly 0 child."". Given the premise provided, is the hypothesis: A. entailment or B. neutral or C. contradiction ? 
 Answer: ","Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Jonathan is the only child of Ed."". Hypothesis: ""Ed has exactly 0 child."". Given the premise provided, is the hypothesis: A. entailment or B. neutral or C. contradiction ? 
 Answer: 

C.",42,"C","numerical-14","2024-05-15T10:57:05.716870Z"
494,"1","A.","2024-05-15T10:57:09.234532Z",494,"Given the premise provided, is the hypothesis: A. contradiction or B. neutral or C. entailment ? 
 Answer: 

A.",2.708,"Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Paul is the only child of Sam."". Hypothesis: ""Sam has exactly 3 child."". Given the premise provided, is the hypothesis: A. contradiction or B. neutral or C. entailment ? 
 Answer: ","Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Paul is the only child of Sam."". Hypothesis: ""Sam has exactly 3 child."". Given the premise provided, is the hypothesis: A. contradiction or B. neutral or C. entailment ? 
 Answer: 

A.",43,"A","numerical-14","2024-05-15T10:57:09.234565Z"
495,"1","C.","2024-05-15T10:57:12.269828Z",495,"Given the premise provided, is the hypothesis: A. neutral or B. entailment or C. contradiction ? 
 Answer: 

C.",2.422,"Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Eleanor is the only child of Kenneth."". Hypothesis: ""Kenneth has exactly 3 child."". Given the premise provided, is the hypothesis: A. neutral or B. entailment or C. contradiction ? 
 Answer: ","Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Eleanor is the only child of Kenneth."". Hypothesis: ""Kenneth has exactly 3 child."". Given the premise provided, is the hypothesis: A. neutral or B. entailment or C. contradiction ? 
 Answer: 

C.",44,"C","numerical-14","2024-05-15T10:57:12.269861Z"
496,"1","A.","2024-05-15T10:57:15.588487Z",496,"Given the premise provided, is the hypothesis: A. contradiction or B. neutral or C. entailment ? 
 Answer: 

A.",2.756,"Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Katherine is the only child of Bruce."". Hypothesis: ""Bruce has exactly 3 child."". Given the premise provided, is the hypothesis: A. contradiction or B. neutral or C. entailment ? 
 Answer: ","Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Katherine is the only child of Bruce."". Hypothesis: ""Bruce has exactly 3 child."". Given the premise provided, is the hypothesis: A. contradiction or B. neutral or C. entailment ? 
 Answer: 

A.",45,"A","numerical-14","2024-05-15T10:57:15.588524Z"
